City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Gweru,ZW,2021-10-16 13:39:50,-19.45,29.8167,93.88,10,2,1.01,clear sky
460,Nemuro,JP,2021-10-16 13:39:50,43.3236,145.575,52.77,87,100,29.51,light rain
461,Lakatoro,VU,2021-10-16 13:39:51,-16.0999,167.4164,79.09,83,100,4.88,overcast clouds
462,Shache,CN,2021-10-16 13:39:51,38.4167,77.2406,56.08,12,0,4.03,clear sky
463,San Felipe,VE,2021-10-16 13:39:52,10.3399,-68.7425,85.6,69,33,1.39,scattered clouds
464,Boende,CD,2021-10-16 13:39:52,-0.2167,20.8667,87.3,51,90,3.87,overcast clouds
465,Bhairab Bazar,BD,2021-10-16 13:39:52,24.0667,90.9667,87.91,76,100,1.52,overcast clouds
466,Tazovskiy,RU,2021-10-16 13:39:53,67.4667,78.7,35.87,94,100,12.73,overcast clouds
467,Jackson,US,2021-10-16 13:39:53,42.4165,-122.8345,60.04,83,1,0.0,clear sky
468,Chapais,CA,2021-10-16 13:39:54,49.7834,-74.8492,55.18,98,100,7.09,overcast clouds
469,Rawson,AR,2021-10-16 13:39:54,-43.3002,-65.1023,60.85,34,13,18.61,few clouds
470,Zaporizhzhya,UA,2021-10-16 13:37:25,47.8167,35.1833,65.07,48,0,4.47,clear sky
471,Krasnovishersk,RU,2021-10-16 13:39:54,60.4078,57.082,42.37,89,100,8.21,overcast clouds
472,Abay,KZ,2021-10-16 13:39:55,49.6311,72.8539,41.38,51,0,7.07,clear sky
473,Novyy Urgal,RU,2021-10-16 13:39:55,51.0736,132.5642,24.93,94,100,6.44,light snow
474,Bonito,BR,2021-10-16 13:39:54,-21.1211,-56.4819,68.41,83,100,6.85,overcast clouds
475,The Pas,CA,2021-10-16 13:39:56,53.8251,-101.2541,35.62,80,1,9.22,clear sky
476,Vestmanna,FO,2021-10-16 13:39:57,62.1564,-7.1664,43.72,70,90,2.3,overcast clouds
477,Husavik,IS,2021-10-16 13:39:57,66.0449,-17.3389,35.51,72,95,4.34,overcast clouds
478,Raudeberg,NO,2021-10-16 13:39:58,61.9875,5.1352,43.47,90,100,1.01,light rain
479,Kieta,PG,2021-10-16 13:39:58,-6.2167,155.6333,80.33,84,78,4.88,light rain
480,Salinopolis,BR,2021-10-16 13:35:58,-0.6136,-47.3561,85.82,67,72,11.99,broken clouds
481,Eureka,US,2021-10-16 13:39:59,40.8021,-124.1637,45.79,64,73,3.44,broken clouds
482,Puerto Madero,MX,2021-10-16 13:39:59,14.7208,-92.4215,77.2,100,75,0.0,broken clouds
483,Alice Springs,AU,2021-10-16 13:39:59,-23.7,133.8833,72.95,20,5,11.5,clear sky
484,Gisborne,NZ,2021-10-16 13:40:00,-38.6533,178.0042,51.94,82,82,10.69,broken clouds
485,Kropotkin,RU,2021-10-16 13:40:00,45.4375,40.5756,66.74,50,100,6.13,light rain
486,Sijunjung,ID,2021-10-16 13:40:01,-0.6876,100.9537,76.5,90,98,1.74,overcast clouds
487,Jidong,CN,2021-10-16 13:40:01,45.2167,131.0833,26.74,44,6,16.6,clear sky
488,Boa Vista,BR,2021-10-16 13:40:02,2.8197,-60.6733,87.78,51,0,12.66,clear sky
489,Staryy Nadym,RU,2021-10-16 13:40:03,65.6118,72.6842,40.95,92,100,16.22,light rain
490,Irinjalakuda,IN,2021-10-16 13:40:04,10.3333,76.2333,77.83,97,100,4.38,moderate rain
491,Saint-Medard-En-Jalles,FR,2021-10-16 13:40:05,44.8969,-0.7214,70.3,52,0,3.44,clear sky
492,Boralday,KZ,2021-10-16 13:40:05,43.3578,76.8594,51.66,58,75,4.47,smoke
493,Maridi,SS,2021-10-16 13:40:06,4.9158,29.4742,81.54,69,96,1.61,light rain
494,Pemangkat,ID,2021-10-16 13:40:07,1.1667,108.9667,81.01,83,100,3.67,moderate rain
495,Saint-Pierre,RE,2021-10-16 13:40:08,-21.3393,55.4781,80.28,54,20,3.44,few clouds
496,Moose Factory,CA,2021-10-16 13:40:08,51.2585,-80.6094,48.2,87,40,4.61,scattered clouds
497,Berlevag,NO,2021-10-16 13:40:09,70.8578,29.0864,39.38,96,100,25.93,light rain
498,Asyut,EG,2021-10-16 13:40:09,27.181,31.1837,98.78,13,17,17.43,few clouds
499,Lompoc,US,2021-10-16 13:39:16,34.6391,-120.4579,66.42,40,1,10.36,clear sky
500,Castle Douglas,GB,2021-10-16 13:40:10,54.9409,-3.9278,55.33,93,100,1.95,overcast clouds
501,Sault Sainte Marie,CA,2021-10-16 13:40:10,46.5168,-84.3333,50.29,93,90,3.44,mist
502,Nizwa,OM,2021-10-16 13:40:11,22.9333,57.5333,88.36,9,0,8.9,clear sky
503,Kargasok,RU,2021-10-16 13:40:12,59.0556,80.8572,40.8,91,55,7.23,broken clouds
504,Alofi,NU,2021-10-16 13:40:12,-19.0595,-169.9187,77.36,70,2,10.22,clear sky
505,Dehloran,IR,2021-10-16 13:40:13,32.6941,47.2679,98.02,13,42,17.09,scattered clouds
506,Kingston,JM,2021-10-16 13:36:26,17.997,-76.7936,85.15,68,20,1.01,few clouds
507,Gambela,ET,2021-10-16 13:40:14,8.25,34.5833,86.2,65,85,3.74,overcast clouds
508,Saint-Augustin,CA,2021-10-16 13:40:14,51.226,-58.6502,46.0,70,27,17.25,scattered clouds
509,Bundaberg,AU,2021-10-16 13:40:15,-24.85,152.35,64.22,86,0,1.01,clear sky
510,Srandakan,ID,2021-10-16 13:40:15,-7.9386,110.2506,62.73,81,33,5.21,scattered clouds
511,Kaffrine,SN,2021-10-16 13:40:15,14.1059,-15.5508,95.29,41,48,6.89,scattered clouds
512,Jatai,BR,2021-10-16 13:35:46,-17.8814,-51.7144,84.25,48,96,6.85,overcast clouds
513,Ayagoz,KZ,2021-10-16 13:40:16,47.9714,80.4392,45.23,41,0,5.95,clear sky
514,Marienburg,PL,2021-10-16 13:40:16,54.0359,19.0266,53.85,69,92,13.65,overcast clouds
515,Madimba,TZ,2021-10-16 13:40:17,-10.4,40.3333,80.28,69,13,11.81,few clouds
516,Vila Franca Do Campo,PT,2021-10-16 13:33:30,37.7167,-25.4333,72.01,79,96,10.07,overcast clouds
517,Kaseda,JP,2021-10-16 13:40:17,31.4167,130.3167,70.84,84,75,23.96,broken clouds
518,Seoul,KR,2021-10-16 13:38:13,37.5683,126.9778,44.04,41,0,13.8,clear sky
519,Quatre Cocos,MU,2021-10-16 13:40:18,-20.2078,57.7625,77.11,72,12,16.31,few clouds
520,Atyrau,KZ,2021-10-16 13:36:45,47.1167,51.8833,66.22,19,0,11.18,clear sky
521,Shimoda,JP,2021-10-16 13:40:19,34.6667,138.95,71.71,89,13,14.56,few clouds
522,Finnsnes,NO,2021-10-16 13:40:19,69.2296,17.9811,38.75,75,100,2.89,light rain
523,Wilmington,US,2021-10-16 13:40:20,34.2257,-77.9447,78.98,80,1,6.91,clear sky
524,Nadym,RU,2021-10-16 13:40:20,65.5333,72.5167,41.14,92,100,16.51,light rain
525,Plettenberg Bay,ZA,2021-10-16 13:40:20,-34.0527,23.3716,56.23,76,61,23.47,light rain
526,Hamilton,US,2021-10-16 13:40:21,39.1834,-84.5333,55.65,86,40,3.0,scattered clouds
527,Kearney,US,2021-10-16 13:40:21,40.6995,-99.0815,36.25,68,1,1.99,clear sky
528,San Ramon,US,2021-10-16 13:40:22,37.7799,-121.978,63.37,51,1,0.0,clear sky
529,Yoichi,JP,2021-10-16 13:40:22,43.2039,140.7703,52.61,91,100,16.22,light rain
530,Tabuk,PH,2021-10-16 13:40:23,17.4189,121.4443,74.55,91,44,2.91,scattered clouds
531,Keffi,NG,2021-10-16 13:40:23,8.8486,7.8736,89.98,42,15,3.87,few clouds
532,Zherdevka,RU,2021-10-16 13:40:24,51.8486,41.4606,51.1,52,95,6.93,overcast clouds
533,Miri,MY,2021-10-16 13:35:34,4.4148,114.0089,84.34,79,40,4.61,scattered clouds
534,Krasnokamensk,RU,2021-10-16 13:40:24,50.0979,118.0369,14.95,86,85,5.46,overcast clouds
535,Luanda,AO,2021-10-16 13:40:25,-8.8368,13.2343,78.76,70,22,14.9,few clouds
536,Gigmoto,PH,2021-10-16 13:40:25,13.7796,124.39,79.81,85,84,2.1,broken clouds
537,Zyryanskoye,RU,2021-10-16 13:40:26,56.8306,86.6258,37.71,85,5,2.64,clear sky
538,Lana,IT,2021-10-16 13:40:27,46.6124,11.1559,68.45,51,25,3.29,scattered clouds
539,Sturgeon Bay,US,2021-10-16 13:40:27,44.8342,-87.377,46.8,76,1,16.11,clear sky
540,Ifanadiana,MG,2021-10-16 13:40:28,-21.3,47.6333,75.69,58,26,7.34,scattered clouds
541,Anuradhapura,LK,2021-10-16 13:40:28,8.3565,80.4173,79.56,76,39,16.06,scattered clouds
542,Abha,SA,2021-10-16 13:40:28,18.2164,42.5053,78.62,8,0,11.5,clear sky
543,Huarmey,PE,2021-10-16 13:40:29,-10.0681,-78.1522,66.31,80,86,8.63,overcast clouds
544,Vacaria,BR,2021-10-16 13:40:29,-28.5122,-50.9339,55.72,90,100,8.14,overcast clouds
545,Pandan,PH,2021-10-16 13:40:30,14.0453,124.1694,79.41,87,71,2.55,broken clouds
546,Dinanagar,IN,2021-10-16 13:40:30,32.15,75.4667,80.85,43,0,5.68,clear sky
547,Ballina,AU,2021-10-16 13:40:31,-28.8667,153.5667,59.18,67,2,2.3,clear sky
548,Plastun,RU,2021-10-16 13:40:31,44.7561,136.2939,31.28,57,3,12.3,clear sky
549,Ostrovnoy,RU,2021-10-16 13:35:42,68.0531,39.5131,37.45,96,100,12.93,overcast clouds
550,Saldanha,ZA,2021-10-16 13:40:32,-33.0117,17.9442,64.45,63,30,18.05,scattered clouds
551,Cochrane,CA,2021-10-16 13:39:23,51.1834,-114.4687,42.04,57,1,12.66,clear sky
552,Port-Cartier,CA,2021-10-16 13:40:07,50.0334,-66.8654,47.75,84,99,15.59,overcast clouds
553,Thinadhoo,MV,2021-10-16 13:40:33,0.5333,72.9333,83.55,78,93,21.88,overcast clouds
554,Yumen,CN,2021-10-16 13:40:34,40.2833,97.2,45.07,34,0,17.58,clear sky
555,Aksarka,RU,2021-10-16 13:40:34,66.5606,67.7975,40.75,87,100,13.31,overcast clouds
556,Arica,CL,2021-10-16 13:38:00,-18.475,-70.3042,62.83,63,0,3.44,clear sky
557,Neufchateau,FR,2021-10-16 13:40:35,48.35,5.7,62.49,58,3,5.53,clear sky
558,Ormara,PK,2021-10-16 13:40:35,25.2088,64.6357,81.99,57,0,7.29,clear sky
559,Svetlogorsk,BY,2021-10-16 13:40:36,52.6333,29.7333,50.22,69,98,7.9,overcast clouds
560,Belmonte,BR,2021-10-16 13:40:36,-15.8631,-38.8828,82.9,71,100,11.59,overcast clouds
561,Akot,IN,2021-10-16 13:40:36,21.0964,77.0586,75.81,86,100,5.21,moderate rain
562,Woodstock,CA,2021-10-16 13:37:01,43.1334,-80.7497,53.04,95,100,14.0,overcast clouds
563,Richards Bay,ZA,2021-10-16 13:40:37,-28.783,32.0377,70.65,73,98,13.82,overcast clouds
564,Port Blair,IN,2021-10-16 13:38:50,11.6667,92.75,80.44,87,100,13.18,moderate rain
565,Mahina,PF,2021-10-16 13:40:38,-17.5065,-149.489,74.97,78,20,3.44,few clouds
566,Winnemucca,US,2021-10-16 13:40:38,40.973,-117.7357,47.12,27,6,3.96,clear sky
567,Mchinji,MW,2021-10-16 13:40:39,-13.7984,32.8802,83.35,31,82,9.44,broken clouds
568,Havant,GB,2021-10-16 13:40:39,50.8567,-0.9856,65.08,82,59,3.0,broken clouds
569,Westport,US,2021-10-16 13:40:39,41.1415,-73.3579,72.9,85,75,3.0,broken clouds
570,Itoman,JP,2021-10-16 13:40:40,26.1247,127.6694,80.62,78,20,12.66,few clouds
571,Port-Gentil,GA,2021-10-16 13:40:40,-0.7193,8.7815,84.16,74,40,17.27,scattered clouds
572,Valdivia,CL,2021-10-16 13:40:41,-39.8142,-73.2459,48.29,75,100,2.42,overcast clouds
573,Warwick,US,2021-10-16 13:39:25,41.7001,-71.4162,71.94,87,75,11.5,broken clouds
574,Okhotsk,RU,2021-10-16 13:40:41,59.3833,143.3,18.0,73,13,9.13,few clouds
575,Kruisfontein,ZA,2021-10-16 13:40:42,-34.0033,24.7314,58.64,63,3,35.66,clear sky
576,Kuryk,KZ,2021-10-16 13:40:42,43.2,51.65,67.6,27,0,8.63,clear sky
577,Mabaruma,GY,2021-10-16 13:40:43,8.2,-59.7833,90.54,53,95,5.39,overcast clouds
578,Lodja,CD,2021-10-16 13:40:23,-3.4833,23.4333,84.04,54,96,4.07,overcast clouds
579,Ranong,TH,2021-10-16 13:40:43,9.9658,98.6348,76.93,84,84,5.7,broken clouds
580,Severo-Kurilsk,RU,2021-10-16 13:40:44,50.6789,156.125,40.06,65,7,19.89,clear sky
581,Markivka,UA,2021-10-16 13:40:44,49.5229,39.5705,58.03,49,100,5.5,overcast clouds
582,Yatou,CN,2021-10-16 13:40:44,37.15,122.3833,45.88,48,20,22.62,few clouds
583,Visby,SE,2021-10-16 13:40:45,57.6409,18.296,57.06,71,20,21.85,few clouds
584,Taksimo,RU,2021-10-16 13:40:45,56.3444,114.8794,20.75,70,100,2.13,overcast clouds
585,Levelland,US,2021-10-16 13:40:46,33.5873,-102.378,48.96,46,0,5.14,clear sky
586,Port Macquarie,AU,2021-10-16 13:35:53,-31.4333,152.9167,57.16,68,2,7.27,clear sky
587,The Hammocks,US,2021-10-16 13:40:46,25.6715,-80.4445,84.02,82,1,8.05,clear sky
588,Sinyavino,RU,2021-10-16 13:40:47,59.9078,31.0711,48.0,31,55,13.8,broken clouds
589,Waingapu,ID,2021-10-16 13:40:47,-9.6567,120.2641,81.57,82,19,1.79,few clouds
590,Naroda,IN,2021-10-16 13:40:48,23.0833,72.6667,87.76,33,86,3.44,smoke
591,Mecca,SA,2021-10-16 13:40:48,21.4267,39.8261,95.23,30,0,13.11,clear sky
592,Monticello,US,2021-10-16 13:40:48,45.3055,-93.7941,42.08,89,1,9.22,clear sky
593,Doka,SD,2021-10-16 13:40:49,13.5167,35.7667,91.29,41,13,1.79,few clouds
594,Aykhal,RU,2021-10-16 13:40:50,66.0,111.5,7.5,99,94,5.7,overcast clouds
595,Ati,TD,2021-10-16 13:40:50,13.2154,18.3353,93.31,38,38,2.35,scattered clouds
596,Hualmay,PE,2021-10-16 13:40:50,-11.0964,-77.6139,64.76,81,81,7.38,broken clouds
597,Ust-Ilimsk,RU,2021-10-16 13:40:51,58.0006,102.6619,34.84,98,100,7.96,light rain
598,Sao Felix Do Xingu,BR,2021-10-16 13:40:51,-6.6447,-51.995,97.25,34,99,3.58,overcast clouds
599,Giovinazzo,IT,2021-10-16 13:40:52,41.1864,16.6674,63.82,65,75,4.0,broken clouds
600,Lima,PE,2021-10-16 13:37:06,-12.0432,-77.0282,69.91,79,75,8.05,broken clouds
601,Magistralnyy,RU,2021-10-16 13:40:52,56.1725,107.4458,29.55,97,100,4.23,light snow
602,Anloga,GH,2021-10-16 13:40:53,5.7947,0.8973,86.22,72,64,16.11,broken clouds
603,Hirara,JP,2021-10-16 13:40:53,24.8,125.2833,80.65,74,1,9.44,clear sky
604,Katobu,ID,2021-10-16 13:40:53,-4.9408,122.5276,77.27,87,38,3.85,scattered clouds
605,Manturovo,RU,2021-10-16 13:40:54,58.3353,44.7619,46.2,78,100,12.97,overcast clouds
606,Ha Giang,VN,2021-10-16 13:40:54,22.8333,104.9833,65.62,89,100,4.56,overcast clouds
607,Garchitorena,PH,2021-10-16 13:40:54,13.8804,123.6946,80.47,85,96,3.13,overcast clouds
608,Mana,GF,2021-10-16 13:40:55,5.6592,-53.7767,87.24,64,31,8.01,scattered clouds
609,Kismayo,SO,2021-10-16 13:40:55,-0.3582,42.5454,80.69,70,62,16.37,broken clouds
610,Srednekolymsk,RU,2021-10-16 13:40:56,67.45,153.6833,6.37,98,90,5.97,overcast clouds
611,Shakhunya,RU,2021-10-16 13:40:56,57.6758,46.6114,44.26,78,100,13.38,overcast clouds
612,Charcas,MX,2021-10-16 13:40:57,23.1333,-101.1167,59.11,86,66,7.9,broken clouds
613,Radstadt,AT,2021-10-16 13:40:57,47.3833,13.45,56.7,74,83,1.81,broken clouds
614,Parelhas,BR,2021-10-16 13:40:57,-6.6878,-36.6575,93.87,28,58,19.6,broken clouds
615,Yarada,IN,2021-10-16 13:40:58,17.65,83.2667,82.72,89,75,3.44,mist
616,Litovko,RU,2021-10-16 13:40:58,49.2361,135.1742,28.04,85,100,6.73,overcast clouds
617,Sao Miguel Do Iguacu,BR,2021-10-16 13:40:59,-25.3481,-54.2378,69.01,70,89,4.27,overcast clouds
618,Mogilno,PL,2021-10-16 13:40:59,52.6581,17.9558,52.21,66,100,7.0,overcast clouds
619,Amot,NO,2021-10-16 13:40:59,59.5714,7.9877,44.49,65,82,9.42,broken clouds
620,Kholm-Zhirkovskiy,RU,2021-10-16 13:41:00,55.5189,33.4731,44.04,76,61,9.69,broken clouds
621,Lavrentiya,RU,2021-10-16 13:41:01,65.5833,-171.0,24.76,83,90,11.16,overcast clouds
622,Menongue,AO,2021-10-16 13:41:02,-14.6585,17.691,97.74,9,27,6.22,scattered clouds
623,Bathsheba,BB,2021-10-16 13:41:02,13.2167,-59.5167,86.61,74,40,11.5,scattered clouds
624,Yabelo,ET,2021-10-16 13:41:03,4.8833,38.0833,66.78,61,94,7.9,light rain
625,Grand Gaube,MU,2021-10-16 13:41:03,-20.0064,57.6608,77.4,73,43,11.99,scattered clouds
626,Ust-Tsilma,RU,2021-10-16 13:41:03,65.441,52.1498,39.76,80,100,6.82,overcast clouds
627,Elbistan,TR,2021-10-16 13:41:04,38.2059,37.1983,73.47,18,0,1.12,clear sky
628,Altay,CN,2021-10-16 13:41:05,47.8667,88.1167,41.2,41,1,11.39,clear sky
629,Sabang,ID,2021-10-16 13:41:05,5.8933,95.3214,83.05,79,95,13.15,overcast clouds
630,Urumqi,CN,2021-10-16 13:40:07,43.801,87.6005,49.15,37,0,6.71,clear sky
631,Lexington,US,2021-10-16 13:40:06,37.9887,-84.4777,53.6,80,40,3.0,scattered clouds
632,Tessaoua,NE,2021-10-16 13:41:06,13.7574,7.9874,85.71,46,98,17.11,overcast clouds
633,Skibbereen,IE,2021-10-16 13:41:06,51.55,-9.2667,58.8,88,100,14.67,overcast clouds
634,Nyurba,RU,2021-10-16 13:41:07,63.2842,118.3319,19.51,93,97,4.12,overcast clouds
635,Ripoll,ES,2021-10-16 13:41:07,42.2006,2.1903,73.36,51,4,1.01,clear sky
636,Rocha,UY,2021-10-16 13:37:26,-34.4833,-54.3333,58.55,46,0,8.57,clear sky
637,Paramonga,PE,2021-10-16 13:41:30,-10.6667,-77.8333,63.99,85,92,7.11,overcast clouds
638,Kimbe,PG,2021-10-16 13:41:30,-5.5502,150.1429,77.2,92,68,3.94,broken clouds
639,Kupino,RU,2021-10-16 13:41:30,54.3663,77.2981,42.31,71,3,4.52,clear sky
640,Yarim,YE,2021-10-16 13:41:31,14.298,44.3779,64.67,21,100,9.51,overcast clouds
641,Bouna,CI,2021-10-16 13:41:31,9.2667,-3.0,95.86,28,65,4.79,broken clouds
642,Shirgaon,IN,2021-10-16 13:41:31,19.7,72.7,81.5,67,74,8.5,broken clouds
643,Sao Lourenco Do Sul,BR,2021-10-16 13:41:32,-31.3653,-51.9783,62.65,65,72,14.32,broken clouds
644,Sorland,NO,2021-10-16 13:41:33,67.667,12.6934,37.47,53,100,17.85,overcast clouds
645,Tiksi,RU,2021-10-16 13:41:33,71.6872,128.8694,6.39,94,100,5.44,overcast clouds
646,Camacha,PT,2021-10-16 13:41:33,33.0833,-16.3333,72.82,64,20,8.05,few clouds
647,Hobyo,SO,2021-10-16 13:41:34,5.3505,48.5268,80.04,80,97,18.28,overcast clouds
648,Cap-Aux-Meules,CA,2021-10-16 13:41:34,47.3821,-61.8597,55.45,87,20,6.91,few clouds
649,Vuktyl,RU,2021-10-16 13:41:34,63.8567,57.3094,39.36,88,100,10.51,overcast clouds
650,Mokokchung,IN,2021-10-16 13:41:35,26.3333,94.5333,65.98,80,56,3.94,broken clouds
651,Bay Roberts,CA,2021-10-16 13:41:35,47.5999,-53.2648,48.51,87,100,5.99,overcast clouds
652,Istiaia,GR,2021-10-16 13:39:50,38.9558,23.1528,66.65,86,86,3.09,overcast clouds
653,Tezu,IN,2021-10-16 13:41:36,27.9167,96.1667,80.08,72,31,4.23,scattered clouds
654,Devils Lake,US,2021-10-16 13:38:44,48.1128,-98.8651,39.94,85,1,4.0,clear sky
655,Karpathos,GR,2021-10-16 13:41:36,35.507,27.2132,73.36,60,40,14.97,scattered clouds
656,Hovd,MN,2021-10-16 13:41:37,48.0056,91.6419,34.88,48,95,0.78,overcast clouds
657,Marsh Harbour,BS,2021-10-16 13:41:37,26.5412,-77.0636,80.24,66,19,5.35,few clouds
658,Lebedinyy,RU,2021-10-16 13:41:38,58.5167,125.5167,5.07,90,19,8.48,few clouds
659,Roald,NO,2021-10-16 13:41:38,62.5833,6.1333,44.01,75,75,3.44,broken clouds
660,Ampanihy,MG,2021-10-16 13:41:39,-24.7,44.75,91.44,27,62,14.97,broken clouds
661,Kokoda,PG,2021-10-16 13:41:39,-8.8785,147.7407,75.15,96,97,0.13,overcast clouds
662,Loiza,PR,2021-10-16 13:41:40,18.4313,-65.8802,88.97,73,40,0.0,scattered clouds
663,Harper,LR,2021-10-16 13:39:50,4.375,-7.7169,82.27,74,27,4.79,light rain
664,Newark,US,2021-10-16 13:36:47,40.7357,-74.1724,72.91,72,75,1.01,broken clouds
665,Pangody,RU,2021-10-16 13:41:41,65.85,74.4859,40.57,89,100,16.26,overcast clouds
666,Egvekinot,RU,2021-10-16 13:41:41,66.3167,-179.1667,12.13,89,53,10.6,broken clouds
667,Saint-Joseph,RE,2021-10-16 13:41:42,-21.3667,55.6167,77.38,77,52,11.81,broken clouds
668,Suntar,RU,2021-10-16 13:41:42,62.1444,117.6319,24.55,94,100,3.94,light snow
669,Honningsvag,NO,2021-10-16 13:41:42,70.9821,25.9704,41.0,74,100,25.57,overcast clouds
670,Potsdam,DE,2021-10-16 13:39:29,52.3989,13.0657,57.06,84,48,7.67,scattered clouds
671,Arvin,US,2021-10-16 13:41:43,35.2091,-118.8284,68.45,21,0,4.85,clear sky
672,Manaure,CO,2021-10-16 13:41:44,11.7751,-72.4445,84.13,70,100,2.08,overcast clouds
673,Abnub,EG,2021-10-16 13:41:44,27.2696,31.1511,98.82,13,22,17.22,few clouds
674,Iguape,BR,2021-10-16 13:41:44,-24.7081,-47.5553,72.37,92,99,12.75,overcast clouds
675,Umea,SE,2021-10-16 13:41:45,63.8284,20.2597,40.93,65,0,19.57,clear sky
676,Verkhnevilyuysk,RU,2021-10-16 13:41:45,63.4453,120.3167,16.3,91,91,3.4,overcast clouds
677,Boyolangu,ID,2021-10-16 13:41:45,-8.1181,111.8935,76.15,88,75,4.14,broken clouds
678,Kayunga,UG,2021-10-16 13:41:46,0.7025,32.8886,74.19,70,85,1.88,light rain
679,Vila Velha,BR,2021-10-16 13:41:46,-20.3297,-40.2925,87.75,55,40,18.41,scattered clouds
680,Noyabrsk,RU,2021-10-16 13:41:47,63.1994,75.4507,44.26,80,100,18.28,overcast clouds
681,Zhigansk,RU,2021-10-16 13:41:47,66.7697,123.3711,12.43,94,97,8.59,overcast clouds
682,Darab,IR,2021-10-16 13:41:47,28.7519,54.5444,79.68,14,0,8.43,clear sky
683,Tecoanapa,MX,2021-10-16 13:41:48,16.5167,-98.75,79.32,80,48,3.6,scattered clouds
684,Isangel,VU,2021-10-16 13:41:48,-19.55,169.2667,75.88,91,100,5.88,overcast clouds
685,Bardiyah,LY,2021-10-16 13:41:49,31.7561,25.0865,77.9,42,0,14.5,clear sky
686,Shakiso,ET,2021-10-16 13:41:49,5.75,38.9167,66.9,78,100,3.78,light rain
687,Timmins,CA,2021-10-16 13:40:59,48.4669,-81.3331,44.42,93,75,2.3,broken clouds
688,Calvia,ES,2021-10-16 13:41:50,39.5657,2.5062,75.67,71,43,3.98,scattered clouds
689,Severnyy,RU,2021-10-16 13:41:50,50.677,36.5532,53.64,54,0,0.0,clear sky
